firm_id,year,industry,roa,rd_intensity,log_assets,firm_age,leverage,high_tech,rd_size_interaction,rd_intensity_sq,size_category
8,2015,20-29,0.06590209619310008,0.055901884869917665,6.997783871691509,49,0.27214982152926015,0,0.3911893083398654,0.0031250207320095294,Medium
8,2016,20-29,0.1339812412006712,0.04301418082273044,10.809946664326318,13,0.22263927971536918,0,0.464981000503404,0.001850219751850551,Large
8,2017,37-39,0.07937111959262962,0.04277933466376917,9.620072098571972,30,0.28898837827640445,0,0.41154028379439855,0.0018300714742747622,Medium
8,2018,35-36,0.13388012498215762,0.08159481368106414,7.329017156511873,8,0.17658234812376275,1,0.5980097893509088,0.006657713619647571,Medium
8,2019,35-36,0.1491162748259087,0.13669060138518296,9.921524542602668,21,0.25793132606272884,1,1.3561791563862111,0.01868432050704298,Medium
8,2020,35-36,0.11561798762093889,0.060041503579193266,8.101783265791106,20,0.04138604787784477,1,0.4864432489508448,0.003604982152050278,Medium
8,2021,20-29,0.08051606436450703,0.020953259463144733,9.27916051268333,19,0.36274846600274435,0,0.19442865782242091,0.0004390390821298643,Medium
8,2022,30-34,0.10790309727966928,0.0328836308791633,8.727099225941712,39,0.37340882431960326,0,0.286978709591699,0.0010813331797970623,Medium
8,2023,20-29,0.07915699549909008,0.059668853152438445,6.73046501751369,9,0.3609302138254344,0,0.4015991287776484,0.0035603720365272634,Small
9,2014,37-39,0.07577277542427939,0.026868101758203887,7.034675251523807,9,0.3220214749075927,0,0.18900837049386018,0.0007218948920891988,Medium
9,2015,35-36,0.15544336016316296,0.10899531778164195,9.544941226371742,24,0.0955164006823626,1,1.0403539021754833,0.011879979298321115,Medium
9,2016,30-34,0.11768726904433849,0.049898420609877106,7.497837001840189,19,0.3446493587218021,0,0.3741302243821217,0.0024898523793602085,Medium
9,2017,20-29,0.04838484947871456,0.09159193111759638,7.394527305137005,22,0.27158597132160767,0,0.6772790355792941,0.00838908184585052,Medium
9,2018,30-34,0.03497931175831898,0.09270114062198251,6.5673161309759704,6,0.4135937178030489,0,0.6087976961666175,0.008593501472616576,Small
9,2019,30-34,0.09355927299157234,0.09407145928168328,8.635398598390191,33,0.043720126502726685,0,0.8123445476295678,0.008849439451385397,Medium
9,2020,35-36,0.08775378241049153,0.06618720150598953,11.093787378864718,17,0.1004929209343441,1,0.7342667407095225,0.004380745643194462,Large
9,2021,35-36,0.08068403188963184,0.07706474478723045,6.398700628618591,8,0.16225287934455113,1,0.4931142309143828,0.005938974889120963,Small
9,2022,37-39,0.10032625948420272,0.06414041640097105,8.036329185009137,46,0.34576985604211863,0,0.5154535002617624,0.0041139930160899564,Medium
9,2023,30-34,0.08434735305782265,0.016261835479709438,10.118330833123144,49,0.48290852183493904,0,0.1645426313375199,0.00026444729316913666,Medium
10,2014,20-29,0.06148164211005036,0.02827177931965682,7.880537913131427,14,0.3192606833853196,0,0.22279682880024057,0.000799293505899375,Medium
10,2015,35-36,0.1415758712817721,0.08285968907131838,8.678557694374602,35,0.1429048967068302,1,0.7191025921433772,0.006865728072995559,Medium
10,2016,35-36,0.09210503030061966,0.08265067359832409,6.40640970777968,45,0.1071669989141028,1,0.5294940776948331,0.006831133846256708,Small
10,2017,35-36,0.1272544645712231,0.1484437331634107,8.642460645811473,12,0.14657738602991002,1,1.2829191219821166,0.022035541915489877,Medium
10,2018,35-36,0.1386894070177823,0.10624112630275134,7.719283602493177,7,0.11333302624443715,1,0.8201053841792351,0.011287176918077164,Medium
10,2019,30-34,0.09834163543995389,0.02040187552272617,9.478594993519794,13,0.1975917207264871,0,0.1933811151881263,0.0004162365248448133,Medium
10,2020,30-34,0.17493471951991288,0.1359544511952383,9.781079077347126,34,0.1454482581499441,0,1.3297812380579563,0.018483612799798432,Medium
10,2021,30-34,0.1202691327987324,0.06320347720927012,11.88434546302792,15,0.18275491620980439,0,0.751131957619578,0.003994679531342728,Large
10,2022,20-29,0.16003893059216082,0.020049164251396513,8.869449759820364,39,0.1450173472392413,0,0.17782505505414783,0.00040196898717947586,Medium
10,2023,20-29,0.07706153793279162,0.02645193777786066,8.488694474873249,41,0.031889275315591846,0,0.22454241806461675,0.000699705012203812,Medium
11,2014,20-29,0.1076955058655141,0.10277732381946904,8.291576452366003,46,0.3270175539684942,0,0.8521860380187051,0.010563178291491998,Medium
11,2015,35-36,0.06990486695213191,0.11722897150353308,7.470250560783968,17,0.2888252414631328,1,0.8757297901143958,0.01374263175977617,Medium
11,2016,30-34,0.13185900808770795,0.04998625439195201,8.507725765192538,40,0.17878964040553746,0,0.42526934439587877,0.0024986256281369417,Medium
11,2017,30-34,0.06093875610466596,0.03837906935603237,7.556897884791455,17,0.32550131138625743,0,0.2900267080368656,0.001472952964635143,Medium
11,2018,37-39,0.11933969428712898,0.09600765718682998,8.252691464404421,16,0.07893130817827883,0,0.7923215729832176,0.009217470238503866,Medium
11,2019,20-29,0.06619128580480677,0.00840460485991853,9.97639630341194,41,0.4414638509631664,0,0.08384766885612925,7.063738285136618e-05,Medium
11,2020,30-34,0.08430070983215958,0.015064989139190004,6.490186152080538,14,0.3872206908690341,0,0.09777458389241467,0.00022695389776391278,Small
11,2021,35-36,0.09292728601228695,0.07845287805799561,9.709817841693567,13,0.20332857867717358,1,0.7617631550997356,0.00615485407558273,Medium
11,2022,20-29,0.1629260598798876,0.021731373307714633,9.975672601009798,11,0.13241021835809563,0,0.21678506528808453,0.00047225258583925205,Medium
11,2023,20-29,0.04901385868811743,0.06403739036416706,7.822897209513382,6,0.36176010940999676,0,0.5009579223843617,0.004100787364652716,Medium
12,2014,20-29,0.03667406482930318,0.09672149910776331,4.817217651487108,27,0.07046873752359988,0,0.465928512780212,0.00935504838965306,Small
12,2015,20-29,0.11752913430987334,0.11800966023278414,7.0882670193583515,43,0.24501934076250487,0,0.8364839825937286,0.013926279908257155,Medium
12,2016,37-39,0.09771361078559695,0.0206526672891521,9.945491819841664,44,0.08862372872858554,0,0.20540093358217373,0.0004265326661564132,Medium
12,2017,37-39,0.07825508127551746,0.06543549127485171,7.965697906551677,43,0.3875012759717626,0,0.5212393558622668,0.0042818035183811946,Medium
12,2018,35-36,0.08778671920882296,0.10498255574159354,6.501046651557634,25,0.04129870066150984,1,0.6824964924758494,0.011021337010036795,Small
12,2019,37-39,0.041833459812443866,0.06114399678427858,7.242837618157674,27,0.2548533484024244,0,0.44285604003368473,0.003738588342755869,Medium
12,2020,37-39,0.1129849514847989,0.08669816644487942,9.260930039756829,33,0.1289907994418897,0,0.8029056540212214,0.007516572064904015,Medium
12,2021,20-29,0.12720714478426365,0.04001087858518565,8.820100352302068,18,0.31178709219629924,0,0.3528999643051112,0.0016008704051584677,Medium
12,2022,37-39,0.13110616966479094,0.11530302405429274,7.641601851245459,30,0.1587426569371818,0,0.8810998020674831,0.01329478735606481,Medium
12,2023,30-34,0.09681462530301066,0.09631898326639424,7.449763382277968,9,0.23855798610632384,0,0.7175536345562281,0.009277346537471934,Medium
13,2014,37-39,0.1132663175819344,0.050835625744332834,7.412362776434267,35,0.27313378543889266,0,0.3768120999840362,0.002584260844817875,Medium
13,2015,37-39,0.04851091162309912,0.0728683365362845,6.616384723252247,29,0.2099703568630092,0,0.48212494866747624,0.005309794469565214,Small
13,2016,30-34,0.1038434756570298,0.016593396082701068,10.423063534204163,35,0.1639067403783353,0,0.1729540216182077,0.00027534079355739916,Large
13,2017,20-29,0.08273268976529846,0.014938778870934996,7.51651929618299,24,0.3318433531134739,0,0.11228761964479364,0.00022316711415469386,Medium
13,2018,20-29,0.09367432229094778,0.01713968232052414,9.825737781238244,48,0.2905195383124993,0,0.1684100241351952,0.0002937687100484877,Medium
13,2019,30-34,0.10799465229432684,0.05374119820517598,10.281974077883676,21,0.1935196037623701,0,0.5525656068600282,0.0028881163845280097,Medium
13,2020,37-39,0.07042813377340038,0.07323684780593424,9.497466347221941,49,0.24390931125095397,0,0.6955644974134756,0.005363635876549575,Medium
13,2021,37-39,0.02394420139271867,0.010309537255126662,7.352569530922928,6,0.10859603556872832,0,0.07580158949995909,0.00010628655841484458,Medium
13,2022,20-29,0.11866692726366626,0.04390867196885225,8.605595135504915,29,0.23139147043999767,0,0.37786025390163597,0.0019279714740682715,Medium
13,2023,30-34,0.09664458314616388,0.01813698776132137,7.963706590413626,17,0.16262097649671692,0,0.14443764896508626,0.0003289503250543212,Medium
14,2014,30-34,0.11139947188687525,0.05779049545642151,6.644447208904808,43,0.13466907333673556,0,0.38398589623664586,0.003339741365098675,Small
14,2015,20-29,0.0816562605807988,0.03726255705367568,8.486538922582405,32,0.19601792422906716,0,0.3162301407909662,0.001388498158178435,Medium
14,2016,20-29,0.06180831293310405,0.0647330443270672,6.231440313260296,46,0.11040887879663962,0,0.4033801020197522,0.0041903670278500465,Small
14,2017,30-34,0.0941546697578511,0.06850946380096264,9.781519082692345,10,0.4266672454789473,0,0.6701266275141364,0.0046935466302954094,Medium
14,2018,37-39,0.12502720595325162,0.07943658936253681,7.30307405405241,7,0.06931265562546872,0,0.5801312947159583,0.006310171729552296,Medium
14,2019,30-34,0.07202038117223478,0.04095037372615806,8.301739483809259,39,0.3774500409393987,0,0.3399593344391917,0.0016769331083120165,Medium
14,2020,30-34,0.13616594898753215,0.09854513081854147,8.424931807319213,22,0.08648367797869734,0,0.8302360070895628,0.00971114280804345,Medium
14,2021,35-36,0.0411844719065442,0.06982048411254219,7.611642539443884,15,0.4401973242122921,1,0.531448566995592,0.004874900001709756,Medium
14,2022,30-34,0.10510964072695549,0.043410941976978694,8.880040702212913,24,0.06698741995780551,0,0.3854909316769739,0.001884509883328611,Medium
14,2023,37-39,0.08651389005011252,0.040379167983184264,7.287644515066213,9,0.12895007469607891,0,0.29426902207559,0.001630477207014213,Medium
15,2014,37-39,0.11956048989626797,0.05142594495591451,9.306945946185866,23,0.47518199533294353,0,0.478618489936226,0.002644627814608749,Medium
15,2015,20-29,0.04235908788476069,0.027803086035817933,5.981030479629878,26,0.5648752443641166,0,0.16629110500799887,0.0007730115931150941,Small
15,2016,30-34,0.1625698947393074,0.18562558518714697,8.189569369319617,23,0.2487141701548119,0,1.520193606610688,0.03445685787607076,Medium
15,2017,30-34,0.07019388321931891,0.04535932158267443,10.908393498587428,20,0.31579257506915087,0,0.49479732865278214,0.0020574680544404745,Large
15,2018,20-29,0.06778619425327263,0.016765111769312887,6.499503013091638,28,0.2952646221922385,0,0.1089648944594672,0.0002810689726375535,Small
15,2019,20-29,0.09131046654429724,0.03380711026736187,6.983382544212723,45,0.11220458266684562,0,0.2360879837113696,0.0011429207046295643,Medium
15,2020,35-36,0.12061281108512659,0.07810912483193563,8.770861774488372,8,0.21768714140191872,1,0.6850843372271648,0.006101035382010904,Medium
15,2021,30-34,0.06477255606384993,0.04591435613341903,8.269372672909396,19,0.25509407489737684,0,0.3796829219039253,0.0021081280991464336,Medium
15,2022,20-29,0.15940373475942507,0.03928904741082643,8.525945148910338,29,0.02853080029534179,0,0.3349762631776439,0.0015436292464501668,Medium
15,2023,20-29,0.08894535415874423,0.03154298185063018,8.733780695221496,48,0.2939102289402253,0,0.2754894859567559,0.0009949597040291851,Medium
16,2014,37-39,0.08731928160480582,0.11796090243177255,8.952082202842655,39,0.09104563000423856,0,1.05599569529073,0.013914774502518164,Medium
16,2015,20-29,0.11359296532281003,0.03147967217664792,9.664549762934335,18,0.09117166775777458,0,0.30423685827207325,0.000990969760349221,Medium
16,2016,20-29,0.0965659674434333,0.06678877189095836,8.614727985392769,23,0.1275597813466841,0,0.5753671023190529,0.0044607400507024695,Medium
16,2017,30-34,0.16033177554333322,0.058941954831535755,7.638113518072187,42,0.3548463391192358,0,0.4502053419803535,0.003474154039362801,Medium
16,2018,37-39,0.13940642750866628,0.07042737392646804,9.008860551804096,40,0.15930740105119084,0,0.6344703907333143,0.004960014998178551,Medium
16,2019,20-29,0.10942058184455236,0.044077828763086184,10.849822902342822,11,0.33973952705731614,0,0.4782366359992777,0.0019428549884679476,Large
16,2020,35-36,0.08356794000248771,0.09534988717602055,7.801049380426139,34,0.3173442040275079,1,0.7438291782781974,0.009091600984479848,Medium
16,2021,35-36,0.10237202985523604,0.1517730244100421,6.538206042994037,23,0.42884612638318265,1,0.9923233053612187,0.023035050938571233,Small
16,2022,20-29,0.14010585826309108,0.034781514797244846,9.660621003930459,29,0.14604304757058342,0,0.3360110323987816,0.0012097537715909622,Medium
16,2023,35-36,0.01043946097643808,0.10462328772321586,7.819428254069603,20,0.20127271428901083,1,0.8180942920565675,0.01094603233401481,Medium
17,2014,30-34,0.08622566036235749,0.06201645030780684,4.740995680978946,44,0.12220698294503758,0,0.2940197230589577,0.0038460401087806757,Small
17,2015,35-36,0.1255704220874256,0.1193314486097534,9.271132515725633,12,0.07349520850815697,1,1.106337673354527,0.014239994627302214,Medium
17,2016,35-36,0.04025884134231564,0.16667725463840677,7.197007721069116,22,0.46723136763159046,1,1.1995774885592165,0.02778130721379629,Medium
17,2017,30-34,0.10945440788034173,0.026236718826347382,7.864200076543759,32,0.24411906122216598,0,0.20633080620241817,0.0006883654147728112,Medium
17,2018,20-29,0.17285592030739438,0.06403332986933237,8.497970495853522,20,0.11393030672860788,0,0.5441533479808426,0.004100267334154733,Medium
17,2019,37-39,0.12002391271647447,0.06050165323065766,8.2857495196686,23,0.1076588608705451,0,0.501301544195078,0.0036604500436427487,Medium
17,2020,30-34,0.1462977318643044,0.11791582235540807,9.064177725708559,46,0.18805340017247907,0,1.0688099705024972,0.013904141161752153,Medium
17,2021,20-29,0.12444408052685389,0.07057510297607454,7.346770444145235,21,0.4216682764992717,0,0.5184990806371308,0.004980845160083526,Medium
17,2022,20-29,0.0547631114494012,0.05642944197605186,8.769658697264124,49,0.45612534122557824,0,0.4948669466070444,0.0031842819217286038,Medium
17,2023,35-36,0.018766151067124717,0.12844822871791914,7.610679983624125,17,0.511009246522461,1,0.9775783632354407,0.016498947460770866,Medium
18,2014,35-36,0.11228028573475232,0.08999669509353572,9.108215721331254,11,0.40009197052344536,1,0.8197093131187974,0.008099405127758837,Medium
18,2015,20-29,0.09372549053632837,0.06336095462319973,8.923051226019581,31,0.2197602353012983,0,0.5653730438323133,0.004014610570763175,Medium
18,2016,30-34,0.014384052211514578,0.045796599254910794,6.596841946933107,14,0.46535816968633537,0,0.302112926991681,0.0020973285033148957,Small
18,2017,20-29,0.10361920524250852,0.1102658367197976,9.628973174262548,38,0.33581629905016,0,1.0617467838125454,0.012158554747517066,Medium
18,2018,35-36,0.09287566406205305,0.07144885554427281,7.196054832328928,40,0.39535792258244695,1,0.5141498822037359,0.005104938958586364,Medium
18,2019,20-29,0.08683452910067369,0.0748634348260438,9.212086697421718,29,0.4005837894314908,0,0.6896484520842958,0.005604533873953307,Medium
18,2020,35-36,0.09542934379994644,0.15803717414892265,8.55093097010201,10,0.12725891376701168,1,1.3513649668574275,0.02497574841297691,Medium
18,2021,30-34,0.09631422514031163,0.050775231844967024,10.757275515192683,28,0.40212003724331213,0,0.5462031583040956,0.0025781241689101534,Large
18,2022,37-39,0.06274675253988168,0.08324801242683211,7.6648010264422215,22,0.5648752443641166,0,0.6380794510984575,0.006930231573017993,Medium
18,2023,20-29,0.028966048503993647,0.010520309816575002,7.4760248058227035,27,0.11859722684921473,0,0.07865009715365481,0.00011067691863672436,Medium
19,2014,30-34,0.09831174633745998,0.08554222661892583,7.970870591168401,10,0.1243130621492762,0,0.6818460184598586,0.007317472534923662,Medium
19,2015,20-29,0.04490072992306059,0.10174595000507297,7.545230325748587,33,0.3185406458854936,0,0.7676966275003763,0.01035223834243481,Medium
19,2016,37-39,0.13330596918853688,0.04913739571137836,9.199912852913075,29,0.07293184072416896,0,0.4520597583637856,0.002414483657296584,Medium
19,2017,37-39,0.0073663965930152045,0.0528524920734183,5.575534087345118,21,0.37627670882620745,0,0.2946808711564814,0.0027933859183707443,Small
19,2018,20-29,0.11079221841171086,0.05639816904451955,6.419476371280469,28,0.15303795992874808,0,0.36204671356477486,0.0031807534715742034,Small
19,2019,35-36,0.052712491496591705,0.07938717745148803,6.39829561763121,15,0.38629486526281687,1,0.5079426295839671,0.00630232394371405,Small
19,2020,37-39,0.07903298646653145,0.028366724736602397,9.425461387960363,30,0.28984206150502706,0,0.26736946870774597,0.0008046710722821703,Medium
19,2021,35-36,0.1418840635841196,0.1498841122888022,10.565920058872887,38,0.18864239708735972,1,1.5836635485386112,0.022465247116602263,Large
19,2022,30-34,0.04547255177558327,0.0448505093878684,7.843326172193793,32,0.4213406624729144,0,0.3517771741180916,0.0020115681923512717,Medium
19,2023,20-29,0.09573987109729232,0.05425447203354076,7.746767415214984,7,0.22785433104738206,0,0.4202967760791262,0.0029435477356382564,Medium
20,2014,20-29,0.04449789530661491,0.0066030006321791315,8.105078244669771,15,0.43938342024006394,0,0.053517836773415824,4.359961734855801e-05,Medium
20,2015,37-39,0.08791167969231015,0.03884951696813887,9.742817453912286,42,0.23302358777863097,0,0.3785037519932449,0.0015092849686577099,Medium
20,2016,37-39,0.08089912391776057,0.007761933461085879,6.608970298714139,18,0.23144367710522215,0,0.05129838770491201,6.024761105432461e-05,Small
20,2017,35-36,0.06964943442031107,0.08445084121277803,8.357553474102177,30,0.1554538061324492,1,0.7058024213687043,0.007131944581545848,Medium
20,2018,30-34,0.06564124321368608,0.035858099015100786,9.462796444673645,25,0.2054414629055597,0,0.3393178918728512,0.001285803264976772,Medium
20,2019,30-34,0.1061230555346151,0.06264784043696357,8.751641254909767,43,0.22796622877921693,0,0.5482714248991347,0.003924751911415249,Medium
20,2020,35-36,0.08200715319998252,0.0857415795153088,8.284372424898114,34,0.4111351550201674,1,0.7103151770038332,0.00735161845778002,Medium
